lat,lon
39.7070027,-104.9879749
35.1698274,-92.7236676
42.3642403,-71.0210273
41.5416942,-87.8501132
33.8037833,-84.4134976
42.9885296,-84.5437709
39.6526713,-104.7697762
32.3113209,-81.057155
32.277659,-81.0804669
32.5559593,-83.6627776
34.8162284,-82.4414965
33.9558322,-80.9261463
41.8986607,-88.3394956
34.8139478,-106.7572166
41.6900168,-87.7400931
28.1227049,-80.6721531
43.0718628,-77.4430193
42.884018,-85.7729979
30.4615618,-97.7921861
41.977579,-88.1303993
35.9291894,-89.8823068
35.1908728,-114.0688782
40.2709055,-111.6839076
40.367519,-79.9829586
33.9100813,-117.8814495
39.2627605,-94.5750322
39.2839347,-76.6540238
46.9036645,-102.7905464
40.1243946,-87.4507788
28.4972176,-82.5930514
34.6697153,-92.3786109
39.2647176,-103.6706357
40.8001617,-124.1747283
39.435195,-74.6122349
30.5174909,-97.6916632
30.2662228,-97.733687
31.5307382,-97.1855087
39.9790933,-75.1580982
30.4002332,-91.1069589
37.1441461,-80.5827401
37.7111814,-85.8330439
29.212826,-99.7772945
33.8150358,-84.3103349
44.8291042,-93.2892186
44.4952133,-73.1226596
32.4972239,-94.3569596
40.4810893,-78.0171241
39.9873414,-105.0950309
41.9201894,-72.6705021
37.6642702,-97.2938986
38.8759723,-77.1970171
43.4053641,-85.8014572
28.5533014,-80.8444949
40.5808664,-111.8334983
44.0786416,-92.5043575
41.0133071,-80.395627
39.1597758,-77.1591998
34.6559545,-120.4573056
42.9568905,-78.6975529
33.9989506,-96.4068817
43.3980534,-88.1850877
29.4900434,-98.5517871
47.7547117,-122.1584124
34.9847451,-78.9665999
26.4288945,-81.8101147
36.7350816,-119.6996203
27.9609249,-82.7424994
39.9906683,-75.1358669
34.0267615,-118.3919657
42.8373841,-71.6636909
34.9211508,-120.4207498
43.005747,-85.6890929
39.9080245,-79.7552029
44.6543587,-84.7076596
38.7825576,-97.6141318
45.0270945,-84.6847137
32.9528102,-96.8547406
39.5822126,-82.9522169
35.0450308,-78.9257694
35.0192324,-78.8977195
39.0936569,-94.5372384
39.6068269,-86.3635793
37.9338562,-122.3246896
30.4564604,-97.8256563
43.0408556,-78.824866
31.448414,-83.5343238
36.0073838,-84.0214685
37.1232738,-113.6229275
42.7957632,-78.7509913
33.523249,-81.7199133
41.7197203,-86.1871593
39.2440198,-94.4468209
35.1350206,-106.6122955
40.1808599,-75.451882
42.3465642,-122.8832788
34.8212367,-82.4151198
40.5136237,-74.486071
32.8403149,-79.858869
34.8237218,-82.5793704
36.1120451,-86.7674354
40.8503022,-73.9853604
35.9471502,-78.9222373
39.1151194,-77.1643198
42.0659604,-80.0925985
36.4908737,-79.7403359
41.0255479,-81.6396805
38.4781409,-82.6483444
38.3191778,-81.717857
37.0607778,-78.0064992
40.8598757,-111.8996968
35.184683,-111.6621132
39.3320633,-74.5939762
32.0729733,-96.4451084
37.3510108,-122.014632
39.9512282,-75.1660978
33.772713,-84.3716686
37.8407169,-85.9396887
33.5279373,-90.2029227
36.3337139,-94.1499782
41.9254256,-71.8764884
31.8788484,-102.328719
44.0936238,-123.0954791
40.822943,-96.6533337
27.982002,-82.380815
39.6403348,-85.1377451
41.9454507,-91.6718953
39.3793972,-104.8633404
42.0397118,-87.8603965
41.7484961,-87.8013523
41.6800179,-86.1857916
35.5213354,-78.2929545
35.1463982,-106.5859342
27.815825,-82.754476
38.6680759,-94.3671872
40.6395919,-111.8345071
40.6108428,-111.980562
38.9627848,-76.9197975
29.6219949,-82.3771434
40.7414372,-111.8262649
32.6335712,-80.8750643
39.7133931,-86.0087576
35.1473526,-89.7960523
36.0329112,-80.3842271
40.6963497,-111.9667233
37.740256,-88.94849
39.8679049,-82.935963
40.4978131,-111.4143443
38.8419953,-76.9477296
43.5648822,-116.5725673
41.2343395,-85.8079522
43.5996181,-116.5938894
39.9381699,-76.6913773
33.6851583,-84.3115102
33.6840715,-83.9994367
41.0524848,-85.1562611
36.8677815,-88.3607097
43.5145022,-96.7715558
32.8795,-83.76359
39.2806405,-80.276968
26.8943418,-82.0083611
33.96023,-83.3843344
35.6154123,-119.658723
34.7744908,-84.920933
35.7085169,-81.3085453
34.5544013,-82.6287497
40.3846938,-79.8228094
40.4380718,-79.7718488
40.4300954,-79.8140883
31.4432272,-85.6521323
39.7953298,-75.9757595
44.0481563,-123.1304485
38.7214733,-77.1245138
41.2388725,-81.3415947
35.9100363,-79.072555
35.0615524,-80.8155847
38.5486068,-121.409469
36.2185747,-115.2437682
40.710048,-74.0080338
38.8788433,-97.6130281
28.237699,-81.653733
35.0906318,-80.8695382
40.6745963,-80.3100842
28.1475704,-81.4502322
32.4614603,-90.1119971
35.903634,-84.1406563
39.4767025,-80.1216438
35.7130831,-83.5140052
40.7917745,-76.556462
33.4806959,-86.7745268
39.3813348,-74.5555194
34.9753074,-81.8780988
33.638077,-112.0660956
41.5701678,-87.4624859
37.1430599,-93.2558345
37.1591685,-93.2752163
29.9333197,-95.5835425
37.180033,-93.2272555
40.2745742,-111.7147825
40.7526054,-73.9733371
37.2405828,-93.3069248
36.1674551,-95.7609615
35.011893,-85.1563622
29.6600209,-82.4142519
33.4139201,-111.9266896
37.3057699,-79.8891859
38.050771,-84.715611
39.6156115,-77.4206559
37.839682,-87.5876255
40.7034372,-73.8004275
38.7663455,-93.7359954
30.1612302,-91.9924767
32.9718046,-97.310449
32.8994135,-96.4681892
41.6360246,-80.1531322
34.0642305,-78.8816059
29.9207586,-95.4134849
41.7073149,-85.9717014
30.3081835,-89.8262052
35.6701494,-88.8520181
35.7845848,-78.6877413
36.0625206,-79.8158675
36.0035372,-79.7928094
41.3069177,-81.8357849
35.1403534,-80.7362559
36.7683088,-90.4149559
43.5910515,-116.2433368
39.7396316,-104.808616
40.0029385,-82.6736264
38.5361576,-82.6850413
33.4660308,-112.0306839
40.7656281,-73.9834432
35.8785455,-83.7751843
34.8545264,-92.4028911
39.7095125,-111.8203229
36.7150263,-76.1869598
40.6968502,-112.0827809
40.6990605,-112.0243182
40.5204233,-78.3974129
33.786226,-78.770803
32.7579049,-79.9740962
34.0160946,-117.7447604
36.7015199,-77.5445302
48.286306,-122.660883
42.2753019,-83.7416111
33.4369994,-112.008599
37.3646487,-78.8453703
39.8435813,-77.2028232
36.633218,-82.1222636
42.5945006,-84.4675823
33.9958906,-81.032596
35.5615895,-77.0603678
37.0135612,-79.8670486
33.6494557,-117.8427942
37.255842,-77.4107608
36.7195152,-78.1184991
39.6248598,-104.8987287
36.8672452,-76.2116081
40.5012458,-86.8675374
36.1151773,-115.0700715
39.4975023,-76.2321278
37.0922597,-85.3045096
40.715264,-99.08338
39.908564,-82.7786491
43.0400125,-76.2713566
41.4186671,-81.917726
29.1582084,-82.177659
36.0824642,-115.1480537
42.3584415,-83.468256
36.0737311,-79.9597647
31.75949,-106.269846
32.8645986,-97.1759509
46.830111,-100.8186993
26.1907055,-98.2086214
25.9688953,-97.5144288
42.8052094,-86.1154441
40.3942825,-104.7555404
29.5577702,-95.1235945
41.1535941,-80.6644695
46.4057775,-105.8220564
35.9021734,-79.9519964
35.9257861,-79.9853513
36.0323652,-79.9672613
36.0407306,-79.8475636
40.2442416,-76.9934421
30.2849458,-89.7555302
39.7260332,-104.9844906
40.8263681,-73.1101052
48.5545212,-109.6914265
40.309215,-74.6659059
35.8665355,-80.0714152
35.5617185,-82.6328556
37.5367821,-77.4370844
39.696938,-104.810532
26.2026877,-80.1574873
39.7709474,-105.0818106
39.1976508,-75.5537814
38.9425991,-95.242603
26.230555,-80.1560833
30.47669,-87.2117563
35.112871,-83.1058798
39.7406285,-105.0911485
43.1148063,-77.4906621
42.3087537,-83.1884612
38.6855396,-85.7915115
42.7142307,-88.9794988
42.485289,-71.2178459
33.4049142,-104.5224588
30.3004604,-81.7662699
36.2716159,-76.9706041
41.3671661,-85.0778138
40.1172038,-77.0381639
40.6247631,-103.2306023
40.2708081,-103.6208477
41.5676596,-72.3266869
41.7971409,-69.9838488
36.1774817,-115.0617204
37.4690949,-86.2927908
29.6337703,-90.7594952
35.5847065,-80.8723453
25.8097384,-80.3164511
25.8112858,-80.3685727
25.8258563,-80.3364414
33.5813634,-112.2359161
43.3592215,-124.213519
40.8185201,-73.0579977
33.684231,-112.1083739
35.118769,-81.0813829
39.2671073,-81.533709
38.7509363,-112.1025682
40.5826023,-111.8726987
40.4512583,-109.5498742
40.7858242,-96.6543831
39.8387558,-89.6038439
38.3625942,-121.9709022
39.9965189,-75.2372111
38.5900611,-89.9843531
41.9298826,-70.6590112
43.2285907,-123.3656309
38.5427623,-89.9833174
41.327183,-105.6104067
36.158608,-115.1649181
39.713252,-89.6368673
37.3275715,-80.7088109
42.3542245,-71.0590064
33.3854657,-84.7620266
36.5026677,-82.5592766
47.1919867,-122.4098861
47.1752829,-122.1854231
39.9902113,-81.157166
32.6178898,-83.6856624
30.1135998,-81.5894232
39.8697004,-75.3202401
43.2053532,-86.1983026
39.5711298,-104.9879102
30.6203043,-81.6440397
42.2143286,-121.7639956
41.2959335,-92.6513982
40.6273773,-111.9393293
47.4114904,-122.2555125
41.8897227,-84.0437364
38.8422728,-77.2751712
47.296309,-122.240387
47.8901724,-122.256861
35.9217832,-84.0931166
34.5586504,-84.9355859
40.7248058,-111.543144
47.2427555,-122.36112
34.0695793,-117.9801115
35.6631082,-80.4653986
41.6653263,-88.441388
30.2985221,-97.7180642
32.4740808,-90.1430608
41.8105335,-87.9676683
39.5080787,-87.3855349
41.7901562,-87.8676418
40.8290053,-76.8413017
37.9398794,-86.7605071
44.8835526,-93.2143446
25.7787275,-80.2553397
33.0705547,-96.7712849
30.0729247,-90.4952771
41.5380568,-81.497594
42.2974468,-71.4839494
42.2899055,-71.5579811
29.7971691,-98.4206321
42.3158078,-88.4377245
42.3507027,-71.0759936
36.1443383,-115.2691207
38.9431915,-94.8152949
37.0046272,-94.5525047
46.6764792,-122.9789066
33.4945068,-112.0689542
26.2744946,-80.2080962
36.0689897,-79.8702911
27.9847404,-82.1221436
39.7867013,-105.0248459
34.0186807,-84.3130471
44.2738489,-85.4060307
38.4335906,-78.8442729
37.9737833,-81.1453951
32.4318338,-87.0139901
38.2966794,-77.4986479
26.1886659,-80.1330023
34.9345576,-80.8366301
38.0212681,-121.3215059
37.142091,-79.2666445
38.8622149,-121.9508619
36.06113,-95.9735127
36.2046389,-86.7381872
36.7064256,-119.7703788
35.6436546,-80.4847332
38.6526409,-87.1727462
42.9492421,-76.5469823
28.4279211,-81.3142641
21.3350435,-158.054607
42.6490646,-85.295567
35.2552718,-87.3251448
37.6805128,-113.0792004
41.6256866,-85.9073205
38.1845911,-86.9870032
32.2723051,-90.0369929
37.3086227,-121.977257
38.5647713,-86.464916
39.8729174,-84.0556677
36.1450274,-86.7445617
37.239544,-81.2498644
40.3870291,-111.916797
32.3443935,-90.834363
42.9495229,-85.0752823
26.3020816,-80.1314499
39.7508526,-122.2081294
40.4517667,-76.5125618
35.1124828,-78.8790182
36.6409837,-80.2456161
40.8844968,-111.8863745
33.4717103,-86.8216855
37.5573048,-97.2449642
40.2990231,-75.8456321
37.2715691,-76.755744
36.1596085,-115.2896435
36.0161754,-106.0651472
42.4578006,-83.9311861
38.4605926,-107.8668219
37.1825699,-93.2935508
40.0984532,-111.6558137
37.2895488,-80.0843132
39.9570245,-86.1152992
40.9022375,-81.1329389
41.7722347,-80.9461501
35.4598418,-86.0541768
34.0499121,-84.5974757
40.5887708,-74.1918126
39.8029293,-86.0102667
39.1807659,-77.2701968
28.2297437,-80.7133797
39.8763353,-75.2427143
35.0426333,-85.6871744
46.2796025,-119.273334
30.3656351,-95.4818124
26.1664063,-80.156427
35.2203267,-80.9478587
39.9751279,-76.6723545
38.9565905,-76.8724853
40.8427536,-73.8978976
37.90112,-87.1085794
40.8805917,-96.6824691
35.2009862,-89.7872149
41.5543116,-72.6846818
42.3464032,-71.0875262
30.1807799,-82.6827706
36.1460526,-97.0511051
39.6049049,-86.1584465
38.4214978,-86.9384283
39.4114872,-84.1505881
30.1639812,-95.4551457
38.3413077,-82.9419257
40.797704,-73.9398548
38.5293649,-90.035581
34.0530045,-81.1596768
28.4508539,-81.5624601
36.0814607,-79.4765829
29.9855394,-95.3382
29.7905544,-95.5450204
29.98809,-95.3412791
33.8363361,-81.0918217
39.327881,-82.1011779
41.4001681,-82.1158254
40.5500667,-112.2989922
32.8989601,-97.3198589
36.1148391,-115.2263582
28.3459213,-81.4858505
29.0248274,-82.159001
38.738026,-77.1880092
33.9965522,-86.094659
26.1858769,-80.189095
36.5851411,-79.4262009
43.1905403,-86.2639956
37.9802799,-78.209138
40.8882746,-74.2600365
40.7429164,-73.9200282
39.3545081,-76.7052103
30.6755854,-88.1184184
35.9436291,-83.2086881
28.6036614,-81.5472143
42.3983504,-70.9998774
38.9984899,-77.0928008
40.9808854,-76.0159425
41.8157277,-87.8343667
28.6681728,-82.1386699
38.8008199,-90.7345958
38.74444,-90.5924743
35.640236,-105.9595361
32.3642442,-86.2718466
39.4856973,-75.0433391
40.0354454,-83.016488
33.0055996,-96.9770189
40.7470143,-73.8925543
39.7472666,-84.1722038
26.7140291,-81.8148296
41.4526586,-85.2683155
34.9074617,-85.130348
39.6429545,-86.3310693
41.5579458,-87.6355895
40.8391748,-73.9415213
43.6113222,-84.7645645
39.9439282,-82.0007642
41.5566652,-87.7121181
35.753796,-81.718516
39.8937119,-83.722016
44.9023992,-91.9324684
44.9063316,-89.5889121
38.6694986,-86.9151376
39.1831722,-119.7680599
35.0177888,-85.3792817
34.0107425,-85.031806
25.7972445,-80.27429
40.0738234,-75.1569929
41.1687161,-85.4926574
34.9152684,-82.108039
41.6584957,-81.3683514
30.3977579,-83.3587781
40.8053986,-73.9394664
33.5529422,-80.8252643
36.1574823,-115.2441623
40.662977,-73.7927277
42.1636661,-71.1986596
25.7472053,-80.3403064
40.6977247,-74.1750245
38.217847,-85.7559576
25.7660076,-80.1976928
25.7773518,-80.2877132
47.6680905,-117.1545408
36.5813202,-84.1132942
25.9457472,-80.1631281
41.0732593,-74.1411993
32.4821485,-93.7391726
34.8691417,-85.5185142
29.9795754,-92.1093829
33.680741,-93.6063258
38.6236109,-90.1533208
32.778401,-91.8879073
38.9488748,-77.4497246
33.4474226,-86.8255581
39.5883283,-106.0944673
40.7267453,-73.9954511
25.7329739,-80.3062431
28.8257765,-81.684975
36.3074924,-86.6077288
38.4346823,-82.1239156
29.8172409,-94.89968
37.2738923,-121.9340073
33.0156798,-97.0699748
41.5887154,-85.8468396
40.1144196,-85.571112
32.7824904,-96.6268323
36.7691154,-81.7797227
27.0178024,-82.0522419
32.0053303,-81.1144378
44.9723344,-93.4432757
29.5312507,-95.8062801
39.9789463,-82.0169728
40.0580484,-82.4004717
35.1256553,-77.0863989
37.825152,-92.1555921
39.439101,-84.3325589
40.6534048,-111.9862544
34.5865129,-112.3413776
34.8593522,-82.2636528
47.0543244,-122.7780768
40.7258013,-73.50209
35.0662919,-89.7566115
28.0577344,-81.816406
35.4704271,-80.2659528
43.1771288,-77.6313743
29.9854397,-95.3324967
43.2402307,-77.6474343
33.7176187,-112.2731871
40.1956487,-77.1897825
35.6093441,-77.3948205
40.1471603,-82.9213221
40.8696971,-82.6460412
36.0587861,-79.103257
39.5327972,-83.445882
34.1072124,-117.3951972
33.78865,-84.6233062
31.7837005,-85.9596419
36.1320965,-86.6696657
38.4815807,-121.5025075
34.1153032,-117.8294266
38.7078862,-121.3139054
42.6819918,-83.155217
42.5772376,-83.1290869
42.618729,-83.2493378
35.6403472,-78.4495288
36.0809387,-119.036442
35.7786062,-80.2593018
30.3059209,-81.8474926
33.0665428,-89.5787478
33.4368483,-111.9966969
40.4826766,-89.0167701
32.8105015,-83.7228048
35.7035124,-82.0386823
33.7923326,-83.7328772
35.3234122,-78.6468796
39.6121538,-76.008673
27.5023582,-81.489785
28.3748408,-80.8019471
35.6069206,-105.223561
36.1402897,-81.1772292
36.3985298,-105.5780149
41.3981332,-73.078898
27.0151966,-82.1339736
29.961809,-90.1148882
40.0107522,-75.1753795
35.6530007,-105.9965149
28.5586213,-81.8249858
33.4593183,-112.358734
38.7762636,-76.0596564
34.1510073,-118.0029096
36.6690428,-76.9483227
40.2443809,-75.6123116
38.6453289,-121.4751039
42.104164,-80.1319096
28.5663011,-81.2083058
33.9029753,-116.5461874
39.7263798,-82.6100082
33.4426626,-94.0953896
40.1094113,-88.2270973
41.2638197,-110.9544476
25.7959205,-80.3375379
42.4471136,-75.0507536
29.6529282,-95.2766482
42.5804065,-72.183189
28.5514653,-81.5847925
40.6243043,-75.4455169
41.0990504,-73.4431975
43.2844366,-86.2226718
28.1307743,-82.5016127
40.9991587,-81.9970635
34.6750802,-77.3405975
36.0638606,-79.4706708
40.634513,-74.0756885
38.9001215,-76.791218
42.2089166,-83.3622331
34.755617,-92.2608608
34.2273743,-77.8276479
39.0065051,-94.8466673
34.1530539,-84.8217696
40.0378324,-82.4290676
39.2069684,-94.5480531
43.0028221,-83.7649974
27.6028495,-80.823425
35.2338757,-89.8947156
38.4128404,-82.349859
42.2731748,-84.4524108
35.2106814,-90.2055446
29.9400747,-90.1013504
35.3717455,-77.9512796
33.6398639,-86.6136275
43.253543,-77.6983314
40.0303746,-75.2111978
38.2552008,-82.4326199
30.4459305,-82.9340125
40.0446349,-75.1429066
35.5536982,-82.8503851
26.0641629,-80.2073808
34.3386664,-78.7075904
35.909947,-79.0478568
36.375087,-80.4881278
42.2572275,-84.3608421
42.5036168,-83.2038219
38.2208113,-122.1262125
38.1221008,-122.251064
28.7605731,-81.2847379
40.8404645,-73.917814
35.0369191,-106.7127392
40.735443,-73.992632
32.3330903,-90.3237937
35.8374994,-78.6136691
35.5915686,-78.7759437
34.0628885,-83.9808558
41.5056796,-87.6702127
41.6013814,-87.6219621
33.6405881,-84.4362357
28.7998314,-81.3397036
35.8304943,-78.7680022
31.8265268,-81.5989455
42.1451883,-80.0063858
42.1237311,-80.0793027
36.0609365,-89.3958348
34.234568,-77.8749313
34.9623159,-89.9823216
40.7737361,-73.872372
40.4789286,-104.9294209
42.6375921,-71.3439319
36.7826958,-114.1403943
28.0356668,-80.6194826
35.6891184,-78.5803271
37.5404419,-77.4306073
28.5658832,-81.1653306
28.3045101,-81.665918
35.9105716,-78.9395226
41.878853,-80.1734321
28.7556953,-81.3597776
28.6982115,-81.3593425
42.0947052,-80.0083702
35.718853,-78.6552411
35.663941,-78.6987675
39.7534224,-89.7082732
40.7316072,-74.0630316
29.9378965,-95.3557719
32.3955032,-91.2000214
33.9516926,-78.0434325
45.8149703,-88.0639859
35.5733308,-89.6446621
41.5845076,-87.5594381
35.2051463,-89.7300411
42.0085952,-80.3035494
33.9133446,-81.5331574
40.394662,-84.1627917
40.5211724,-74.2168715
35.2141575,-80.8353741
42.7846808,-83.0126432
35.2159319,-80.7802925
33.9208549,-84.467828
43.5104613,-70.4341573
33.6384592,-112.4215364
34.192352,-80.2834846
26.5172745,-81.7636524
35.2601709,-77.6515536
28.3397457,-81.5952568
37.4329434,-94.7044757
35.3118425,-80.713018
35.2298815,-80.9236833
