lat,lon
42.0714107,-94.8779866
43.3913376,-124.2531634
40.9293858,-73.8576875
40.1174785,-75.1377416
41.3979644,-72.8540317
45.4937916,-94.1492326
36.5942434,-79.4108051
37.7111749,-122.2119891
34.4169364,-118.558221
29.9374677,-82.1127768
26.5280125,-80.0922954
30.1744677,-81.6033325
34.0105138,-118.3086816
41.5942637,-85.856918
40.2586155,-83.3743177
36.7152266,-81.9385486
39.0832074,-84.3751628
40.7053499,-73.6515694
40.7082664,-73.6913182
40.0034759,-85.768667
40.750186,-73.9880815
37.3808924,-79.1340964
36.5171467,-76.1702169
36.2922989,-76.2457072
38.2954498,-77.5125975
38.1237336,-122.254779
27.0159028,-82.0513594
29.5393045,-95.1457498
29.7707254,-94.9772424
47.0548349,-122.3989224
34.4374211,-85.7532759
39.2621003,-80.2870775
43.2525537,-77.6949339
34.9632072,-89.9920345
31.7591831,-106.2701278
33.8422919,-84.5043143
35.81301,-86.4454168
40.1941364,-105.1018983
42.29267,-87.8451013
29.5212371,-98.4760138
38.9619812,-94.9787632
35.6580429,-88.4125019
39.9990438,-79.0465445
34.3137624,-82.6625308
32.426043,-99.8361468
39.7631384,-89.6473451
39.5498013,-83.4246139
42.7830296,-86.021652
38.9692806,-77.3799232
43.1538016,-86.2011353
31.7864545,-85.9646831
31.1081063,-97.8010053
36.1287325,-86.6700047
40.7502444,-99.7407883
31.8524241,-86.6407618
42.7183989,-87.8444081
35.6081285,-77.3957539
39.1155804,-84.8520763
42.8700059,-85.555517
43.6112517,-84.7475394
38.7059143,-121.3280317
34.1068532,-80.8324705
35.640893,-78.4504592
36.3275229,-119.6495761
36.0809322,-119.0414094
27.1419788,-82.4594021
33.414161,-82.1359833
39.1262688,-121.576346
36.051106,-119.0258425
35.605319,-87.0656642
40.7218889,-73.803767
35.5046203,-78.3248373
32.2680165,-95.3078618
42.0899333,-71.4203511
38.8940393,-75.8191006
33.065722,-89.5820911
34.2371418,-118.5285307
47.9791095,-122.0909995
37.4288559,-121.9103856
35.6409141,-106.0158412
40.581806,-74.1670128
26.1696537,-81.7941117
27.0108651,-82.1404096
33.6242156,-111.8931293
38.101994,-81.3828282
36.6696452,-76.9487679
40.0677045,-76.3406991
34.9247241,-79.7533604
37.1107074,-84.0906613
36.1967587,-115.2235729
32.6539924,-117.0653313
41.3942006,-82.1069294
39.7322631,-82.6164739
42.4484343,-75.0425946
40.6890965,-73.9818677
33.6399506,-112.0531138
33.6395058,-112.1706383
43.234577,-86.2082242
43.2945809,-86.2026616
43.4081708,-86.3195011
33.8414331,-83.9112759
32.4317589,-97.7935499
47.9491345,-97.3744796
34.2246395,-77.9443488
38.2919352,-77.5663643
30.0245804,-90.2685489
46.8024977,-100.7872927
39.8027713,-89.6604297
41.3558986,-88.8393143
39.4080144,-87.4091046
43.0353303,-82.454071
33.9324504,-80.3684765
31.140708,-97.3278838
28.4214256,-97.7562928
35.205486,-89.8399635
35.2333585,-89.894067
40.9564211,-74.0683537
40.4564653,-105.0804561
35.7630222,-78.0071057
40.5356842,-75.7363005
36.2846998,-94.151261
36.3965527,-80.7225014
36.6958208,-121.5968901
41.1010552,-81.3850034
33.2466781,-95.9124041
28.0258885,-82.5056299
38.3129048,-81.5676179
42.095041,-88.0066185
40.2967662,-111.6955505
42.2481181,-88.2884972
40.808949,-73.629069
29.6986909,-95.8095005
30.3862574,-88.5192381
41.4098654,-81.5009908
38.3879081,-82.4573791
32.2139591,-80.729457
41.005798,-76.8279425
41.8509599,-87.792957
33.5897707,-86.7005954
33.5961809,-86.6948278
37.8256893,-92.143744
34.3465974,-78.7100329
34.3008529,-78.7219727
40.6793544,-122.3505683
35.754722,-78.6129051
35.5259121,-82.9548735
33.4954804,-86.8780979
34.7888497,-92.214461
37.7813691,-122.461263
42.5156828,-83.2240438
33.6043233,-86.2832333
41.9586501,-87.8075691
35.7392224,-79.6495427
36.3581864,-119.6547277
34.3324871,-78.8259628
35.6531098,-77.366104
41.4102427,-92.9310556
34.7037184,-77.1548374
36.1333695,-86.7795787
35.8383138,-78.6129941
38.6813219,-84.5975356
37.7323411,-120.9500159
28.0538288,-81.7770164
41.9613984,-87.9423958
44.6904667,-75.4761211
33.6900306,-86.6832023
41.6004998,-87.6076543
38.2505111,-121.2918226
38.1007182,-121.2660196
38.1150237,-121.2818524
25.7529216,-80.2624919
40.9009425,-73.8206043
41.2356242,-95.8799842
35.7396133,-78.7789873
42.1460132,-80.0025047
41.71994,-87.73511
42.0910195,-80.0844761
42.4705434,-88.0950354
34.7413024,-77.9690567
36.2762556,-76.9775869
40.4790529,-104.9315521
42.368877,-71.0393848
37.9366239,-121.6973162
32.925294,-83.7343344
36.3151695,-115.3065149
41.9232595,-80.5695157
41.8792412,-80.7537799
35.9820348,-78.5394357
38.4886057,-85.7699948
35.1782564,-89.8356013
35.592181,-78.7787634
36.0745421,-87.377299
47.0564445,-122.2955179
34.7936036,-92.2730408
42.2138917,-79.8407132
38.7716619,-77.1361939
35.6388144,-78.8350656
29.9985596,-95.3712325
26.1809192,-98.0533234
29.9325556,-95.4065769
39.2743255,-81.5852829
21.3875266,-157.9544862
28.6726714,-81.5010068
35.7640909,-89.5421338
41.4801731,-87.6372524
41.5909622,-87.5581775
35.2052649,-89.7286461
33.467271,-94.2358741
41.8792694,-79.1516449
40.0712126,-105.2016775
33.9155547,-81.5258103
40.4923481,-111.4107993
45.3059875,-85.2586283
36.7618546,-121.753287
31.4063248,-103.4865749
35.1984041,-80.8676414
41.0352401,-74.0329271
30.4330887,-91.0577605
30.4336712,-91.1102204
42.4294162,-83.257776
48.0799974,-123.1181862
28.6709831,-81.455183
45.0279002,-84.6858673
41.5067452,-87.7248379
32.933727,-97.3122919
33.2429353,-81.3773699
38.7318583,-89.9039647
26.2721835,-81.7393874
33.3845029,-111.7404333
41.6289921,-87.4791756
36.4347046,-77.6382264
